OID_,Id,Shape_Length,Shape_Area,sum_Total_True_ton,sum_Total_Pred_ton,Point_Count,Error
762,0,800.000000000000000,40000.000000000000000,2221.911959939963708,2145.367526325582730,16,3.444980494026829
763,0,800.000000000000000,40000.000000000000000,825.320132104175855,672.207470848582943,4,18.551911591593928
764,0,800.000000000000000,40000.000000000000000,468.835355537820078,490.318498563341223,4,4.582236124423031
765,0,800.000000000000000,40000.000000000000000,1000.536063392376036,1122.768090592036970,8,12.216653819076356
766,0,800.000000000000000,40000.000000000000000,463.101015968388026,242.658047426637978,1,47.601486703885314
767,0,800.000000000000000,40000.000000000000000,1279.713447244907911,903.510011879879812,6,29.397474581122484
768,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
769,0,800.000000000000000,40000.000000000000000,1381.020112971540129,1362.170193867033959,10,1.364927196023729
770,0,800.000000000000000,40000.000000000000000,712.796464810188127,1042.567670435885020,8,46.264427772311173
771,0,800.000000000000000,40000.000000000000000,974.741262274031897,932.145920897837073,7,4.369912614227658
772,0,800.000000000000000,40000.000000000000000,268.983002395764004,226.061467218601990,1,15.956969323292061
773,0,800.000000000000000,40000.000000000000000,2959.343983720943470,2423.830157955803315,15,18.095693799401097
774,0,800.000000000000000,40000.000000000000000,1286.615893022928049,1249.390086171614939,7,2.893311597748911
775,0,800.000000000000000,40000.000000000000000,0.000000000000000,184.018042907373825,4,
776,0,800.000000000000000,40000.000000000000000,586.389316711175979,558.674268985613026,5,4.726390289817286
777,0,800.000000000000000,40000.000000000000000,1505.891827548324045,1360.724727706270869,9,9.639942071960993
778,0,800.000000000000000,40000.000000000000000,2106.117386397404971,2128.127029586225945,15,1.045034019992082
779,0,800.000000000000000,40000.000000000000000,2047.371609234239941,1684.083286494922504,11,17.744132091154420
780,0,800.000000000000000,40000.000000000000000,1559.103214044456081,1620.580996707131135,12,3.943150274393706
781,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
782,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
783,0,800.000000000000000,40000.000000000000000,616.016737819908030,736.945877012186997,5,19.630820360539051
784,0,800.000000000000000,40000.000000000000000,0.000000000000000,-23.892562575792102,1,
785,0,800.000000000000000,40000.000000000000000,387.540769149954031,444.041488869500085,7,14.579296997184782
786,0,800.000000000000000,40000.000000000000000,1223.644349232683908,1289.572274684823014,9,5.387833931769539
787,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
788,0,800.000000000000000,40000.000000000000000,2400.133446720396023,1917.435222390316540,13,20.111307768726391
789,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
790,0,800.000000000000000,40000.000000000000000,0.000000000000000,69.452212203310609,2,
791,0,800.000000000000000,40000.000000000000000,2469.303031063986055,1976.268074241457953,13,19.966563464269779
792,0,800.000000000000000,40000.000000000000000,1147.717445674463988,1243.918408299523890,8,8.381937818199386
793,0,800.000000000000000,40000.000000000000000,993.102660246815958,1212.394359435483921,9,22.081473342762710
794,0,800.000000000000000,40000.000000000000000,0.000000000000000,123.158119269503800,3,
795,0,800.000000000000000,40000.000000000000000,1676.688448039865989,1695.213695138239018,12,1.104871159578274
796,0,800.000000000000000,40000.000000000000000,0.000000000000000,11.650390514080600,1,
797,0,800.000000000000000,40000.000000000000000,2008.505529930311923,1665.661978809391712,10,17.069584624584810
798,0,800.000000000000000,40000.000000000000000,749.528070747245920,650.518093729624525,5,13.209642291170349
799,0,800.000000000000000,40000.000000000000000,587.174812876818009,833.324368173875996,6,41.921000339075697
800,0,786.770975783895778,38676.253224385101930,1412.346597656400036,1283.266150006541920,9,9.139431345255465
801,0,550.085558084493869,14957.419936764179511,0.000000000000000,0.000000000000000,0,
802,0,800.000000000000000,40000.000000000000000,0.000000000000000,36.767086105935299,1,
803,0,174.537262767201412,1250.451193315725050,0.000000000000000,0.000000000000000,0,
804,0,800.000000000000000,40000.000000000000000,1383.887282756255900,861.527552607189932,7,37.745829205735184
805,0,800.000000000000000,40000.000000000000000,622.388226230388000,758.435682690272984,5,21.858937995000666
806,0,800.000000000000000,40000.000000000000000,486.180639582912022,443.705873671916208,4,8.736416560608903
807,0,800.000000000000000,40000.000000000000000,542.426046678863941,525.155315229289045,2,3.183979006045003
808,0,800.000000000000000,40000.000000000000000,561.054374294472041,375.790152300497027,3,33.020724992465382
809,0,800.000000000000000,40000.000000000000000,1582.865393027083883,1853.301089399376224,15,17.085198625456648
810,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
811,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
812,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
813,0,800.000000000000000,40000.000000000000000,0.000000000000000,36.463158203839896,1,
814,0,800.000000000000000,40000.000000000000000,696.934640633003937,431.106763854198562,4,38.142439947792269
815,0,800.000000000000000,40000.000000000000000,1260.811364960483843,1244.161628251258662,8,1.320557315070444
816,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
817,0,715.825573514939606,24541.685097607081843,0.000000000000000,0.000000000000000,0,
818,0,766.986515290475154,36698.595804766358924,0.000000000000000,0.000000000000000,0,
819,0,800.000000000000000,40000.000000000000000,172.879718871024011,328.884125741707976,2,90.238697684990001
820,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
821,0,800.000000000000000,40000.000000000000000,137.836532613384009,159.813420427957993,1,15.944167629504063
822,0,800.000000000000000,40000.000000000000000,750.667526228052111,1003.444577021646978,7,33.673636058795147
823,0,800.000000000000000,40000.000000000000000,0.000000000000000,17.808891532196100,1,
824,0,416.400943015245787,1645.747428584111049,0.000000000000000,0.000000000000000,0,
825,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
826,0,800.000000000000000,40000.000000000000000,757.792591655948968,630.967560412156899,5,16.736113897161566
827,0,800.000000000000000,40000.000000000000000,559.427182523010060,691.900580882434042,5,23.680186179364846
828,0,800.000000000000000,40000.000000000000000,1563.271452625553820,1347.632796035517686,9,13.794063483207960
829,0,800.000000000000000,40000.000000000000000,0.000000000000000,38.516755621616298,1,
830,0,800.000000000000000,40000.000000000000000,0.000000000000000,-8.275080704245632,1,
831,0,800.000000000000000,40000.000000000000000,516.196752722388055,372.348380328118992,2,27.866965771408310
832,0,800.000000000000000,40000.000000000000000,1539.036844979579655,1513.922341244902100,11,1.631832520228636
833,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
834,0,800.000000000000000,40000.000000000000000,1489.441607423207643,1623.099393160081036,11,8.973684169338240
835,0,753.595919866657709,36851.901729333032563,0.000000000000000,0.000000000000000,0,
836,0,800.000000000000000,40000.000000000000000,5148.072476093429032,3067.207958980668536,14,40.420264609246658
837,0,800.000000000000000,40000.000000000000000,1801.219773642696055,1632.938913416006017,10,9.342605643639327
838,0,800.000000000000000,40000.000000000000000,404.483322591972012,385.540105113695688,3,4.683312369193908
839,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
840,0,800.000000000000000,40000.000000000000000,873.557229250624005,888.028397299583389,8,1.656579278884040
841,0,800.000000000000000,40000.000000000000000,757.805270685777032,1001.195873757424351,9,32.117829274450763
842,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
843,0,800.000000000000000,40000.000000000000000,1256.344236432307980,1576.600478876379611,12,25.491122031451852
844,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
845,0,800.000000000000000,40000.000000000000000,0.000000000000000,40.867184785826403,1,
846,0,800.000000000000000,40000.000000000000000,689.136819895764120,643.675317154371328,5,6.596876183203953
847,0,770.516422330153546,37982.622887818040908,0.000000000000000,0.000000000000000,0,
848,0,800.000000000000000,40000.000000000000000,818.511384390030116,1008.328906606339956,8,23.190578144220360
849,0,800.000000000000000,40000.000000000000000,946.796091156488046,964.098920615763063,7,1.827513824876488
850,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
851,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
852,0,800.000000000000000,40000.000000000000000,2382.289939679813870,2643.317504743064092,21,10.957002366317049
853,0,800.000000000000000,40000.000000000000000,642.989372090940037,768.744021788257101,6,19.557811552681649
854,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
855,0,800.000000000000000,40000.000000000000000,1394.825004527579949,1151.369742900280016,6,17.454179616586167
856,0,800.000000000000000,40000.000000000000000,1521.889756478567961,1211.216731365781925,6,20.413635336611918
857,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
858,0,800.000000000000000,40000.000000000000000,940.588926413706076,860.390667470584049,5,8.526387743996025
859,0,800.000000000000000,40000.000000000000000,599.663250899676086,467.102435254005968,3,22.105876164128592
860,0,800.000000000000000,40000.000000000000000,2009.536645091219953,2087.981902645373339,15,3.903649020075097
861,0,800.000000000000000,40000.000000000000000,1423.957512031487795,1568.826432394135054,11,10.173682791698619
862,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
863,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
864,0,800.000000000000000,40000.000000000000000,2007.762189615756142,1624.751500041791132,10,19.076496786069335
865,0,800.000000000000000,40000.000000000000000,2040.507302553198087,1712.589307554139168,10,16.070415165324299
866,0,800.000000000000000,40000.000000000000000,1265.580283867398066,1166.446507922250930,8,7.833068925679783
867,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
868,0,800.000000000000000,40000.000000000000000,372.307306119048008,515.002787876430148,4,38.327338575449339
869,0,767.029950250644447,36702.978019348673115,0.000000000000000,16.469892561065897,1,
870,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
871,0,800.000000000000000,40000.000000000000000,1155.575614714055746,1207.129795927373152,8,4.461342084141708
872,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
873,0,800.000000000000000,40000.000000000000000,1064.734786599885183,1069.680053282508197,10,0.464459952361957
874,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
875,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
876,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
877,0,800.000000000000000,40000.000000000000000,1570.065795079229019,1694.701669793344536,13,7.938258072033606
878,0,800.000000000000000,40000.000000000000000,0.000000000000000,27.413111617358098,1,
879,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
880,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
881,0,800.000000000000000,40000.000000000000000,1515.564709906176176,1520.058334947902949,10,0.296498395110095
882,0,800.000000000000000,40000.000000000000000,0.000000000000000,16.669146605899098,1,
883,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
884,0,800.000000000000000,40000.000000000000000,2108.206411245063009,1677.750652465386338,10,20.418103108104031
885,0,800.000000000000000,40000.000000000000000,151.382300050854013,90.776304029513881,3,40.035060902748008
886,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
887,0,800.000000000000000,40000.000000000000000,0.000000000000000,136.250418222986667,5,
888,0,800.000000000000000,40000.000000000000000,1321.601496886332143,1257.934064382294082,8,4.817445550268920
889,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
890,0,800.000000000000000,40000.000000000000000,648.040306601430075,886.877173627289608,10,36.855248754265133
891,0,800.000000000000000,40000.000000000000000,619.202482025147901,615.451775350622938,5,0.605731854022613
892,0,123.179330914924890,650.565601560444861,0.000000000000000,0.000000000000000,0,
893,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
894,0,800.000000000000000,40000.000000000000000,450.039464726903987,99.275885258321850,2,77.940626758463253
895,0,800.000000000000000,40000.000000000000000,1310.121898764974958,1369.825532693581408,10,4.557105257525109
896,0,800.000000000000000,40000.000000000000000,2573.850874543703867,2480.975175748699257,14,3.608433562083108
897,0,800.000000000000000,40000.000000000000000,2033.298889477560351,1647.757598597386732,11,18.961368290484597
898,0,800.000000000000000,40000.000000000000000,692.962376842673962,719.568657092924354,6,3.839498526814093
899,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
900,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
901,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
902,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
903,0,800.000000000000000,40000.000000000000000,1174.583888471987848,1432.070377097845039,11,21.921506939859398
904,0,800.000000000000000,40000.000000000000000,400.341855125160009,302.775744964751709,3,24.370699418851906
905,0,800.000000000000000,40000.000000000000000,161.175471819561011,242.904121433274895,3,50.707870553163723
906,0,800.000000000000000,40000.000000000000000,1770.333080890185329,1670.170632082397105,13,5.657830714964838
907,0,800.000000000000000,40000.000000000000000,842.947916706503975,840.303314116811976,5,0.313732620637438
908,0,800.000000000000000,40000.000000000000000,1825.668374616288247,1464.377691258912364,12,19.789502210844319
909,0,800.000000000000000,40000.000000000000000,1302.438422575620052,1157.002563437983554,8,11.166428801296549
910,0,800.000000000000000,40000.000000000000000,878.415868858176054,1007.909057739302966,7,14.741672307155703
911,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
912,0,800.000000000000000,40000.000000000000000,336.043481837275976,356.586671088786090,8,6.113253302576434
913,0,800.000000000000000,40000.000000000000000,0.000000000000000,38.966451135451898,2,
914,0,800.000000000000000,40000.000000000000000,458.883061275869977,523.955678110143708,7,14.180653487916297
915,0,802.653720721483069,6483.225490420206370,171.286846768404018,317.085466270210986,2,85.119565367993772
916,0,800.000000000000000,40000.000000000000000,233.767549449731973,368.321713849995888,3,57.558957484472273
917,0,800.000000000000000,40000.000000000000000,115.596036858663012,103.372832937607996,1,10.574068327273267
918,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
919,0,800.000000000000000,40000.000000000000000,954.409321343676993,790.060862937743991,5,17.219913377894610
920,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
921,0,800.000000000000000,40000.000000000000000,0.000000000000000,16.420892382745997,1,
922,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
923,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
924,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
925,0,800.000000000000000,40000.000000000000000,195.817077148751991,82.822091254801890,2,57.704357321253305
926,0,800.000000000000000,40000.000000000000000,1472.794551296513873,1410.958685416459275,10,4.198539832023410
927,0,779.685009785461261,37974.540409659144643,781.659453088655937,821.274028722322782,6,5.068009537546494
928,0,800.000000000000000,40000.000000000000000,0.000000000000000,66.390024348392487,2,
929,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
930,0,800.000000000000000,40000.000000000000000,131.996001570444008,139.407549762625990,1,5.614979320586894
931,0,800.000000000000000,40000.000000000000000,966.034669872068889,1101.775523421533308,11,14.051343888873106
932,0,800.000000000000000,40000.000000000000000,1401.515067358584020,1412.704998354447980,10,0.798416746025675
933,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
934,0,800.000000000000000,40000.000000000000000,888.259451559840045,777.684449490002180,6,12.448502729203852
935,0,800.000000000000000,40000.000000000000000,1579.173402537468064,1925.091411187718904,14,21.905004738201541
936,0,800.000000000000000,40000.000000000000000,1727.916432595488004,1075.851931861450794,9,37.737039154988352
937,0,800.000000000000000,40000.000000000000000,604.335675734027973,846.090487372040570,6,40.003398995827354
938,0,800.000000000000000,40000.000000000000000,897.742717036631916,1163.788979989060181,9,29.635023253724974
939,0,800.000000000000000,40000.000000000000000,1550.023445063070085,1340.566276179851002,8,13.513161336388452
940,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
941,0,800.000000000000000,40000.000000000000000,453.895520428071961,413.591391655545351,3,8.879604877905715
942,0,800.000000000000000,40000.000000000000000,1292.121153861407720,1286.610319436979580,10,0.426495178719071
943,0,800.000000000000000,40000.000000000000000,1036.216398491063956,915.050646185160076,6,11.693093496912921
944,0,800.000000000000000,40000.000000000000000,0.000000000000000,25.035635372460419,2,
945,0,781.183933786912576,38058.991055318256258,0.000000000000000,0.000000000000000,0,
946,0,800.000000000000000,40000.000000000000000,748.012739390352067,833.785602737674935,9,11.466765046973634
947,0,800.000000000000000,40000.000000000000000,1227.705953192963989,1255.059478864245875,10,2.228019307077727
948,0,800.000000000000000,40000.000000000000000,937.679391746153897,1119.725517518603965,8,19.414538420583430
949,0,800.000000000000000,40000.000000000000000,2155.048165532655275,2140.029896107686909,14,0.696887877735965
950,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
951,0,800.000000000000000,40000.000000000000000,4522.523332776813731,3898.203926848629180,41,13.804669649871206
952,0,800.000000000000000,40000.000000000000000,0.000000000000000,141.859820674244787,5,
953,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
954,0,800.000000000000000,40000.000000000000000,0.000000000000000,32.127771356380002,1,
955,0,800.000000000000000,40000.000000000000000,0.000000000000000,3.694343174568950,1,
956,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
957,0,800.000000000000000,40000.000000000000000,0.000000000000000,1.779865999767440,1,
958,0,800.000000000000000,40000.000000000000000,1481.795821330631952,1632.532396599441881,9,10.172560422896225
959,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
960,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
961,0,800.000000000000000,40000.000000000000000,3018.216204189683594,2300.696444206732394,11,23.772974215264593
962,0,800.000000000000000,40000.000000000000000,895.631710410144024,723.144463249149339,7,19.258724892847550
963,0,800.000000000000000,40000.000000000000000,1045.348865212752116,1003.829513219478031,7,3.971817770598905
964,0,800.000000000000000,40000.000000000000000,324.308760093431999,557.923264981964735,6,72.034595926804244
965,0,800.000000000000000,40000.000000000000000,627.021199248372000,697.344894688757108,5,11.215521185676673
966,0,800.000000000000000,40000.000000000000000,1438.215664689719915,1211.964728824198119,8,15.731363620930457
967,0,800.000000000000000,40000.000000000000000,741.711428791236017,753.227683692217965,6,1.552659761458704
968,0,800.000000000000000,40000.000000000000000,0.000000000000000,-17.192534788421700,1,
969,0,442.241044037260508,4225.547745055723681,0.000000000000000,0.000000000000000,0,
970,0,800.000000000000000,40000.000000000000000,523.205389973915999,642.050450875381216,5,22.714800569502952
971,0,800.000000000000000,40000.000000000000000,695.978917371432090,1006.567126329220173,7,44.626094441310848
972,0,800.000000000000000,40000.000000000000000,1456.200470318480029,1669.355018036978436,12,14.637720016110158
973,0,800.000000000000000,40000.000000000000000,321.760164729240046,293.426514192644049,2,8.805829199036697
974,0,800.000000000000000,40000.000000000000000,1103.531023379376165,1208.799834171554949,8,9.539270628732389
975,0,800.000000000000000,40000.000000000000000,271.531597759956014,581.735205868227922,5,114.242176846947800
976,0,481.947497828626808,8194.712434623001172,0.000000000000000,0.000000000000000,0,
977,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
978,0,800.000000000000000,40000.000000000000000,1220.883370921475944,1009.622434664323009,6,17.303940842252711
979,0,784.193006184427304,38415.115533680793305,0.000000000000000,0.000000000000000,0,
980,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
981,0,800.000000000000000,40000.000000000000000,334.503141550199985,764.440576431908198,6,128.530163540238732
982,0,768.810477875230276,36569.126874011941254,0.000000000000000,0.000000000000000,0,
983,0,800.000000000000000,40000.000000000000000,2021.168817159155424,1890.545493238455265,14,6.462761685800060
984,0,800.000000000000000,40000.000000000000000,934.803541290924045,881.595511513109955,7,5.691894331544365
985,0,800.000000000000000,40000.000000000000000,0.000000000000000,66.900241277227309,2,
986,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
987,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
988,0,800.000000000000000,40000.000000000000000,549.434683930391998,430.081014762204973,3,21.722995045450748
989,0,800.000000000000000,40000.000000000000000,2747.906361891144115,1680.147767327767042,8,38.857168110653234
990,0,800.000000000000000,40000.000000000000000,527.028283020204071,513.344372418045964,4,2.596428131663196
991,0,800.000000000000000,40000.000000000000000,1368.595710571104064,1337.891310156888494,11,2.243496759273260
992,0,800.000000000000000,40000.000000000000000,522.674432606375944,766.986193714017304,5,46.742627124375069
993,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
994,0,800.000000000000000,40000.000000000000000,1650.397824167939916,1508.537476482277953,10,8.595524400741493
995,0,800.000000000000000,40000.000000000000000,0.000000000000000,46.826912650499899,1,
996,0,800.000000000000000,40000.000000000000000,693.208965745259889,753.240793389850978,5,8.659990076737056
997,0,800.000000000000000,40000.000000000000000,567.593425900259945,493.102488726500042,3,13.123995764328988
998,0,720.758554693263136,30506.111069839687843,0.000000000000000,0.000000000000000,0,
999,0,800.000000000000000,40000.000000000000000,1684.900007828262005,1746.034276901800922,12,3.628361848744806
1000,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
1001,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
1002,0,800.000000000000000,40000.000000000000000,1387.497792855528132,1460.025085079734936,11,5.227200547464845
1003,0,800.000000000000000,40000.000000000000000,2614.859366890687397,2399.042281941367037,17,8.253487269028433
1004,0,741.772283004151404,34176.160184949338145,0.000000000000000,19.593585803643499,1,
1005,0,414.962609744761323,1496.204927219897627,0.000000000000000,0.000000000000000,0,
1006,0,800.000000000000000,40000.000000000000000,1293.732009383543982,1605.165046309648005,20,24.072453542716325
1007,0,800.000000000000000,40000.000000000000000,544.974642043056065,545.062749367801871,4,0.016167233839633
1008,0,800.000000000000000,40000.000000000000000,1518.325688217383913,1935.717420590363190,12,27.490263493007561
1009,0,800.000000000000000,40000.000000000000000,1904.313107315753996,1551.466712740045068,11,18.528801446578687
1010,0,800.000000000000000,40000.000000000000000,0.000000000000000,15.043191563026520,2,
1011,0,800.000000000000000,40000.000000000000000,754.808993694864057,1073.212623231345333,8,42.183338062502976
1012,0,800.000000000000000,40000.000000000000000,1127.859640128468072,1315.558696555058987,8,16.642058084923686
1013,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
1014,0,800.000000000000000,40000.000000000000000,870.345316871568002,1139.902984548714812,9,30.971346941471960
1015,0,800.000000000000000,40000.000000000000000,1180.137949862823007,1222.286445211394494,9,3.571488854626762
1016,0,800.000000000000000,40000.000000000000000,1297.235040373728225,1462.294368038064022,11,12.723933792043027
1017,0,767.096663689468869,36709.292107566099730,0.000000000000000,14.630886010823369,2,
1018,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
1019,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
1020,0,800.000000000000000,40000.000000000000000,1176.910774171187995,1218.008180173079381,9,3.491972960382938
1021,0,800.000000000000000,40000.000000000000000,181.799802645696019,100.762705536593998,1,44.574909284710671
1022,0,800.000000000000000,40000.000000000000000,85.209746884730990,236.948062412953732,6,178.076242537710471
1023,0,800.000000000000000,40000.000000000000000,1250.192217609683894,1471.591753306832743,12,17.709239633602554
1024,0,800.000000000000000,40000.000000000000000,1131.263915322555022,930.525130237027952,8,17.744646705918381
1025,0,800.000000000000000,40000.000000000000000,216.090453700160992,380.055047708647294,7,75.877759151728853
1026,0,800.000000000000000,40000.000000000000000,1247.749813719000258,1317.149449569450780,9,5.561983266789706
1027,0,777.594305496169909,37759.413373623327061,0.000000000000000,0.000000000000000,0,
1028,0,800.000000000000000,40000.000000000000000,951.687985578695930,1103.339739671665029,8,15.935028747972870
1029,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
1030,0,800.000000000000000,40000.000000000000000,1018.270039468211962,1311.420787053762979,9,28.789096823338532
1031,0,800.000000000000000,40000.000000000000000,334.715524497215995,397.230140831963524,4,18.676939597782983
1032,0,800.000000000000000,40000.000000000000000,869.495785083503961,578.462579276163979,3,33.471491271161248
1033,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
1034,0,800.000000000000000,40000.000000000000000,747.861417125891990,588.297305903721281,4,21.336053387456719
1035,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
1036,0,800.000000000000000,40000.000000000000000,0.000000000000000,40.054938015718299,2,
1037,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
1038,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
1039,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
1040,0,800.000000000000000,40000.000000000000000,757.240065556316949,741.521464532597065,5,2.075775139046822
1041,0,800.000000000000000,40000.000000000000000,1903.459792053015008,1937.271193677973542,12,1.776312889093946
1042,0,800.000000000000000,40000.000000000000000,0.000000000000000,37.470345162774002,1,
1043,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
1044,0,800.000000000000000,40000.000000000000000,429.525563702040017,676.050699372884424,5,57.394752839870037
1045,0,800.000000000000000,40000.000000000000000,1909.021288285134005,1820.548566700591891,13,4.634454425807729
1046,0,800.000000000000000,40000.000000000000000,820.010558428776108,745.255690547045106,4,9.116329919576762
1047,0,439.621640571265743,3961.749181111634243,0.000000000000000,0.000000000000000,0,
1048,0,800.000000000000000,40000.000000000000000,277.571491580268003,235.135892687191017,2,15.288169059251345
1049,0,800.000000000000000,40000.000000000000000,1437.110809816427718,1361.497159318324975,8,5.261504539636816
1050,0,800.000000000000000,40000.000000000000000,1047.379098626531913,1278.741144334290766,10,22.089618363699707
1051,0,800.000000000000000,40000.000000000000000,1470.310548415325911,1374.715802187043664,11,6.501670434950803
1052,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
1053,0,339.089590230135627,4753.020126578352574,0.000000000000000,0.000000000000000,0,
1054,0,800.000000000000000,40000.000000000000000,336.839353967376042,387.431147575334023,3,15.019561405778600
1055,0,800.000000000000000,40000.000000000000000,711.801446924123866,412.397624973709412,3,42.062828509862541
1056,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.711617556246420,3,
1057,0,800.000000000000000,40000.000000000000000,0.000000000000000,23.315547254517998,1,
1058,0,800.000000000000000,40000.000000000000000,1478.291502704868208,1160.080702998965080,5,21.525578623949649
1059,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
1060,0,800.000000000000000,40000.000000000000000,3130.843213436364749,2057.901394879379041,8,34.270059067548821
1061,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
1062,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
1063,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
1064,0,800.000000000000000,40000.000000000000000,234.576964979171976,420.279543068133876,5,79.164882240440946
1065,0,800.000000000000000,40000.000000000000000,307.742890226184045,378.586725232104016,3,23.020461968707501
1066,0,800.000000000000000,40000.000000000000000,0.000000000000000,25.212788163394698,1,
1067,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
1068,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
1069,0,800.000000000000000,40000.000000000000000,0.000000000000000,0.000000000000000,0,
1070,0,800.000000000000000,40000.000000000000000,798.453689306651995,861.956851017459257,8,7.953267993031766
1071,0,800.000000000000000,40000.000000000000000,954.873729783936028,967.974743446353159,7,1.372015299382209
